Date,Timezone,Ticker,ShortName,RedCode,Tier,Ccy,DocClause, Spread6m , Spread1y , Spread2y , Spread3y , Spread4y , Spread5y , Spread7y , Spread10y , Spread15y , Spread20y , Spread30y , Recovery ,DataRating,Sector,Region,Country,AvRating,ImpliedRating
20/Apr/18,L,COSIPA,Usiminas,PYF95G,SNRFOR,USD,CR14,,,,0.0172316,0.02092693,0.02524744,0.02999022,0.03368751,0.03502136,0.03581521,0.03603946,0.325,,Basic Materials,Lat.Amer,Brazil,B,B
20/Apr/18,L,COST,Costco Whsl Corp,2E376K,SNRFOR,USD,XR14,0.00044677,0.00063469,0.00110067,0.00165154,0.00230042,0.00315524,0.00409645,0.00512791,0.00582053,0.00616664,0.00592547,0.4,,Consumer Services,N.Amer,United States,A,AA
20/Apr/18,L,COVLTD,Covidien Ltd,GI7A7Z,SNRFOR,USD,XR14,0.00037516,0.00050073,0.00074155,0.00100328,0.00130579,0.00164925,0.0024636,0.00324668,0.00372186,0.00397115,0.00421487,0.4,,Healthcare,N.Amer,Bermuda,,AA
20/Apr/18,L,COX,Cox Entpers Inc,2E6455,SNRFOR,USD,XR14,0.00070202,0.00076629,0.0017161,0.00297216,0.00462569,0.00640654,0.00973679,0.01197595,0.01274589,0.01311665,0.01345801,0.4,,Consumer Services,N.Amer,United States,BBB,BBB
20/Apr/18,L,COX-CommInc,Cox Comms Inc,2E6448,SNRFOR,USD,XR14,0.00063892,0.00078871,0.00170544,0.00299664,0.00460637,0.00649396,0.00954281,0.01138144,0.01233444,0.01305456,0.01321967,0.4,,Consumer Services,N.Amer,United States,BBB,BBB
20/Apr/18,L,CPB,CAMPBELL SOUP CO,1E786B,SNRFOR,USD,XR14,0.00114647,0.00143431,0.00224809,0.00368963,0.00506898,0.00676704,0.00931183,0.01082871,0.0118247,0.01277035,0.01275452,0.4,,Consumer Goods,N.Amer,United States,BBB,BBB
20/Apr/18,L,CPN,Calpine Corp,1E447B,SNRFOR,USD,XR14,0.00320357,0.0043206,0.0083557,0.01567749,0.02665152,0.03585585,0.04213768,0.04502215,0.04660061,0.04712845,0.04739073,0.40000177,,Utilities,N.Amer,United States,B,B
20/Apr/18,L,CPSACH,CAP S.A.,136BDG,SNRFOR,USD,CR14,0.02436358,0.02461387,0.0249157,0.02520937,0.02545593,0.02568311,0.02599779,0.02631642,0.02662547,0.02684708,0.02719891,0.325,,Basic Materials,Lat.Amer,Chile,BB,B
20/Apr/18,L,CPT,CAMDEN Ppty Tr,1E6444,SNRFOR,USD,XR14,0.00247807,0.00331537,0.00413257,0.0054643,0.00775294,0.00968902,0.01270236,0.01534582,0.01571221,0.01641901,0.01698262,0.4,,Financials,N.Amer,United States,A,BB
20/Apr/18,L,CQB,Chiquita Brands Intl Inc,1I7035,SNRFOR,USD,XR14,,,,0.03177912,0.04032157,0.0482972,0.05435044,0.05647193,,,,0.4,,Consumer Goods,N.Amer,United States,B,CCC
20/Apr/18,L,CR,CRANE CO.,2E67CI,SNRFOR,USD,XR14,0.00212322,0.00212702,0.00383555,0.00547394,0.00711202,0.00906616,0.00973004,0.01059878,0.01094441,0.01111142,0.01126661,0.4,,Industrials,N.Amer,United States,BBB,BB
20/Apr/18,L,CRDSUI-USAInc,Cr Suisse USA Inc,2E7977,SNRFOR,USD,XR14,0.0054515,0.00552883,0.00632496,0.00722641,0.00811352,0.00899178,0.01000181,0.01101009,,,0.01105471,0.4,,Financials,N.Amer,United States,A,BB
20/Apr/18,L,CRHLN,CRH Amer Inc,1D888V,SNRFOR,USD,XR14,0.00188753,0.00253041,0.0044084,0.00642698,0.00980926,0.01303025,0.01781169,0.02223096,0.02561,0.02705582,0.02818724,0.4,,Industrials,N.Amer,United States,BBB,BB
20/Apr/18,L,CSCO,Cisco Sys Inc,1I99CW,SNRFOR,USD,XR14,0.00037891,0.00048996,0.00085805,0.00136458,0.00192624,0.00263395,0.00377881,0.00496881,0.00586978,0.00630683,0.0067557,0.4,,Technology,N.Amer,United States,A,AA
20/Apr/18,L,CSN,Companhia Siderurgica Nacional,2C484W,SNRFOR,USD,CR14,,,,,0.03218111,0.03397685,0.03655216,0.03932849,0.0401734,0.04045732,0.04059956,0.2,,Basic Materials,Lat.Amer,Brazil,B,CCC
20/Apr/18,L,CSX,CSX Corp,138A48,SNRFOR,USD,XR14,0.00048413,0.00066575,0.00109097,0.00187725,0.00257167,0.00351442,0.00512927,0.00649135,0.00741218,0.00792468,0.00820132,0.4,,Industrials,N.Amer,United States,BBB,A
20/Apr/18,L,CUM,Cummins Inc,2F4123,SNRFOR,USD,XR14,0.00042057,0.00057638,0.00102215,0.0022013,0.00329991,0.00443118,0.00670279,0.0083613,0.00901582,0.00933151,0.00939905,0.4,,Industrials,N.Amer,United States,A,BBB
20/Apr/18,L,CVC,Cablevision Sys Corp,138EEI,SNRFOR,USD,XR14,0.00836476,0.01276247,0.02013276,0.02915562,0.03743215,0.04555839,0.04692987,0.04763174,0.04782779,0.04790977,0.04797073,0.4,,Consumer Services,N.Amer,United States,B,CCC
20/Apr/18,L,CVG,CONVERGYS Corp,2D36CD,SNRFOR,USD,XR14,,,,0.01447555,0.01845585,0.02308837,0.02548958,0.02554451,,,,0.4,,Industrials,N.Amer,United States,BB,B
20/Apr/18,L,CVH,COVENTRY HEALTH CARE INC,244AE8,SNRFOR,USD,XR14,0.00107298,0.00166456,0.00260605,0.00427355,0.00489848,0.00590733,0.00690292,0.00764693,0.00766479,0.00768993,0.00774158,0.4,,Healthcare,N.Amer,United States,BBB,BBB
20/Apr/18,L,CVRD-VALECA,Vale Canada Ltd,9AAA2F,SNRFOR,USD,XR14,0.00542086,0.01083771,0.01254109,0.01861155,0.02601917,0.03362502,0.03516251,0.03671045,0.03623554,0.03624944,0.03617099,0.4,,Basic Materials,N.Amer,Canada,BB,B
20/Apr/18,L,CVSHEA,CVS Health Corp,138CBK,SNRFOR,USD,XR14,0.00134544,0.00162767,0.00218312,0.00279779,0.00408064,0.00568809,0.00870189,0.01006346,0.01118818,0.01170959,0.01164347,0.4,,Healthcare,N.Amer,United States,BBB,BBB
20/Apr/18,L,CVSHLD,CSC Hldgs LLC,24BD6E,SNRFOR,USD,XR14,0.00285777,0.0044747,0.00783448,0.01366091,0.02172466,0.02977119,0.03526227,0.03694464,0.03824312,0.03881361,0.03925609,0.4,,Consumer Services,N.Amer,United States,BB,B
20/Apr/18,L,CVX,Chevron Corp,17CDCH,SNRFOR,USD,XR14,0.00037534,0.0004109,0.00071638,0.00119819,0.00182434,0.00238987,0.00344577,0.00421905,0.00490567,0.00524334,0.00557068,0.4,,Energy,N.Amer,United States,AA,AA
20/Apr/18,L,CY,Cypress Semicon Corp,255A86,SNRFOR,USD,XR14,0.01271967,0.01271998,0.01378896,0.01484358,0.0173212,0.0187021,,,,,,0.35,,Technology,N.Amer,United States,BB,B
20/Apr/18,L,CYH,Cmnty Health Sys Inc,2C39CC,SNRFOR,USD,XR14,0.11054873,0.15595423,0.19305622,0.23457547,0.27143748,0.27346757,0.26996588,0.26637243,,,,0.33333333,,Healthcare,N.Amer,United States,B,CCC
20/Apr/18,L,CYT,Cytec Inds Inc,255AA2,SNRFOR,USD,XR14,0.00081392,0.00088313,0.00161797,0.00238474,0.00341346,0.00462128,0.00658842,0.00745849,0.00822687,0.00860231,0.00859187,0.4,,Basic Materials,N.Amer,United States,BBB,A
20/Apr/18,L,D-VirgEl+Pwr,Va Elec & Pwr Co,9B9F84,SNRFOR,USD,XR14,,0.00107418,0.00122865,0.00169829,0.00229875,0.00275738,0.00313164,0.00352393,0.00351964,0.00351749,0.00351535,0.4,,Utilities,N.Amer,United States,A,AA
20/Apr/18,L,DAL,Delta Air Lines Inc,26BA97,SNRFOR,USD,XR14,0.00345703,0.00380129,0.00527654,0.0076089,0.01000646,0.0123804,0.02205987,0.02503355,0.02619043,0.0267283,0.02719512,0.25,,Industrials,N.Amer,United States,BBB,BB
20/Apr/18,L,DANAINC,Dana Inc,258DAH,SNRFOR,USD,XR14,0.01102408,0.01153919,0.01288097,0.01430624,0.01654737,0.01869179,0.02188809,0.02481758,,,,0.58,,Consumer Goods,N.Amer,United States,BB,B
20/Apr/18,L,DAVITIN,DaVita Inc,25CA94,SNRFOR,USD,XR14,0.00168922,0.00166931,0.0030853,0.00539754,0.00806835,0.00985347,0.01342927,0.01481693,0.01528485,0.01522075,0.01508674,0.4,,Healthcare,N.Amer,United States,BB,BB
20/Apr/18,L,DCPM,DCP Midstream LLC,2F642S,SNRFOR,USD,XR14,,,,0.02050257,0.02135388,0.02147827,0.02275484,0.02333913,0.02344431,0.02352335,0.02364862,0.4,,Energy,N.Amer,United States,BB,B
20/Apr/18,L,DD,E I du Pont de Nemours & Co,2I9887,SNRFOR,USD,XR14,0.00078608,0.00087964,0.00166484,0.00282092,0.00415591,0.00588335,0.0076896,0.00894975,0.00951006,0.00992202,0.01000178,0.4,,Basic Materials,N.Amer,United States,A,BBB
20/Apr/18,L,DDRCORP,DDR Corp,2F648O,SNRFOR,USD,XR14,0.00145354,0.00154023,0.00342457,0.00507439,0.00716768,0.00988762,0.01348389,0.01532251,0.01627775,0.01673149,0.01714054,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,DDS,Dillards Inc,2H946D,SNRFOR,USD,XR14,0.00141357,0.00174018,0.00380774,0.01100434,0.01901729,0.02620509,0.03480677,0.03764141,0.03933709,0.04008082,0.04054927,0.4,,Consumer Services,N.Amer,United States,BBB,B
20/Apr/18,L,DE,Deere & Co,2G85AI,SNRFOR,USD,XR14,0.0007658,0.00100558,0.00159265,0.00227099,0.00344136,0.00511495,0.00709753,0.00924891,0.0105008,0.01110397,0.01166994,0.4,,Industrials,N.Amer,United States,A,BBB
20/Apr/18,L,DE-JohnDeCap,John Deere Cap Corp,UW6863,SNRFOR,USD,XR14,0.00098787,0.00108628,0.00209018,0.00339499,0.00475985,0.00641135,0.00822963,0.00943623,0.00990028,0.01012494,0.01033541,0.4,,Financials,N.Amer,United States,A,BBB
20/Apr/18,L,DELHIZ,Delhaize America LLC,26ACEN,SNRFOR,USD,XR14,0.00041408,0.00053871,0.00103823,0.00169709,0.00269893,0.00377255,0.00663592,0.00845166,0.00900633,0.00919863,0.00873299,0.4,,Consumer Services,N.Amer,United States,BBB,A
20/Apr/18,L,DELLN,Dell Inc,26B72T,SNRFOR,USD,XR14,0.00297794,0.00333328,0.00676473,0.01197235,0.01780843,0.02369136,0.03049062,0.03344731,0.03533828,0.03656971,0.03739079,0.4,,Technology,N.Amer,United States,BB,B
20/Apr/18,L,DEUSAA,DE US Inc,2G58AI,SNRFOR,USD,XR14,0.00056637,0.00059548,0.0010721,0.00187649,0.00275731,0.00361826,0.0071103,0.00908065,0.01055543,0.01127477,0.01202841,0.4,,Consumer Services,N.Amer,United States,,A
20/Apr/18,L,DEXBB-AGM,Assur Gty Mun Corp,04A83H,SNRFOR,USD,XR14,0.00147406,0.00187876,0.00357565,0.00560413,0.00845996,0.01131628,0.01445615,0.01702796,0.01884591,0.01979588,0.02079691,0.41125,,Financials,N.Amer,United States,A,BB
20/Apr/18,L,DGCGR,Digicel Group Ltd,GI9D94,SNRFOR,USD,XR14,0.04715317,0.04703188,0.046794,0.04656712,0.04634992,0.04613705,0.04573879,0.04519366,0.04442409,0.04378903,0.04281975,0.4,,Telecommunications Services,N.Amer,Bermuda,B,CCC
20/Apr/18,L,DGX,Quest Diagnostics Inc,7BCB7P,SNRFOR,USD,XR14,0.00048606,0.00074561,0.00121504,0.00202839,0.00314938,0.00422541,0.00605876,0.00784741,0.00913543,0.00975961,0.01034387,0.4,,Healthcare,N.Amer,United States,BBB,BBB
20/Apr/18,L,DHI,D R Horton Inc,2F664B,SNRFOR,USD,XR14,0.00089282,0.00105878,0.00171972,0.00291724,0.00464654,0.00661437,0.01079645,0.01192334,0.01278228,0.01320251,0.01360378,0.4,,Consumer Goods,N.Amer,United States,BBB,BBB
20/Apr/18,L,DHR,Danaher Corp,258DD6,SNRFOR,USD,XR14,0.00062678,0.00071825,0.0013766,0.00219299,0.00307928,0.00431183,0.00635675,0.00792417,0.0090497,0.00958596,0.01008103,0.4,,Industrials,N.Amer,United States,A,BBB
20/Apr/18,L,DIS,Walt Disney Co,279AEF,SNRFOR,USD,XR14,0.00058231,0.00064707,0.00092614,0.00151662,0.00211944,0.00290436,0.0042408,0.00527379,0.00593064,0.00629965,0.00664917,0.4,,Consumer Services,N.Amer,United States,A,AA
20/Apr/18,L,DISHN,DISH Network Corp,279B7M,SNRFOR,USD,XR14,0.00868867,0.00865882,0.01758863,0.02785039,0.03894113,0.05019752,0.05800276,0.06112195,0.06268292,0.0632493,0.06355488,0.4,,Consumer Services,N.Amer,United States,B,CCC
20/Apr/18,L,DISHN-DDBSC,DISH DBS Corp,279AFU,SNRFOR,USD,XR14,0.00503486,0.00861778,0.01802789,0.02808526,0.03904071,0.05060756,0.05684143,0.05903284,0.06073058,0.06139326,0.0617748,0.4,,Consumer Services,N.Amer,United States,B,CCC
20/Apr/18,L,DJ,Dow Jones Co Inc,2I65B7,SNRFOR,USD,XR14,0.0012168,0.00128309,0.00167052,0.00218883,0.00287828,0.00351454,0.00381527,0.00444596,0.00485707,0.00504212,0.00521715,0.4,,Consumer Services,N.Amer,United States,,AA
20/Apr/18,L,DLX,DELUXE CORP,UW6BFH,SNRFOR,USD,XR14,0.00077347,0.00146634,0.00188117,0.00257109,0.00370678,0.00486889,0.00870067,0.01032993,0.01107433,0.01134032,0.01150677,0.4,,Industrials,N.Amer,United States,,BBB
20/Apr/18,L,DNHOLD,Dean Hldg Co,2G65AM,SNRFOR,USD,XR14,0.00502017,0.00605328,0.01312945,0.02487081,0.03674911,0.04825418,0.05587412,0.05934843,0.0618508,0.06270387,0.06315002,0.4,,Consumer Goods,N.Amer,United States,B,CCC
20/Apr/18,L,DNSFDS,Dean Foods Co,2G6597,SNRFOR,USD,XR14,0.00382668,0.00584334,0.01234601,0.02456486,0.0368836,0.04745305,0.05650273,0.05997611,0.06273951,0.06366243,0.06414518,0.4,,Consumer Goods,N.Amer,United States,BB,CCC
20/Apr/18,L,DNY,R R Donnelley & Sons Co,27CFED,SNRFOR,USD,XR14,0.00670909,0.01361802,0.0255174,0.03693717,0.04788638,0.05891407,0.06611766,0.06869021,0.07135654,0.07234506,0.07287427,0.4,,Industrials,N.Amer,United States,B,CCC
20/Apr/18,L,DO,Diamond Offshore Drilling Inc,2H798D,SNRFOR,USD,XR14,0.00224801,0.00268833,0.00586207,0.01306841,0.02069258,0.02822706,0.0353331,0.03861514,0.0408029,0.0417331,0.04241469,0.4,,Energy,N.Amer,United States,B,B
20/Apr/18,L,DOL,Dole Food Co Inc,27BC65,SNRFOR,USD,XR14,0.00366354,0.00376107,0.00534853,0.00985238,0.0154488,0.0210754,0.02950713,0.03140716,0.0330388,0.03390032,0.03211801,0.39714286,,Consumer Goods,N.Amer,United States,B,B
20/Apr/18,L,DOMC,Domtar Corp,27CCAE,SNRFOR,USD,XR14,0.00081606,0.00092377,0.00152564,0.00296147,0.00582735,0.00873064,0.01292927,0.01650903,0.01820861,0.01901289,0.01930678,0.4,,Basic Materials,N.Amer,United States,BBB,BB
20/Apr/18,L,DOMINEN,Dominion Energy Inc,27CA3F,SNRFOR,USD,XR14,0.00105391,0.00117284,0.00160293,0.00270013,0.00390337,0.00523741,0.00700771,0.00821554,0.00891653,0.00951242,0.0095914,0.4,,Utilities,N.Amer,United States,BBB,A
20/Apr/18,L,DOV,Dover Corp,2I6003,SNRFOR,USD,XR14,0.00126999,0.00147559,0.0028163,0.00385867,0.00516391,0.00668846,0.00897757,0.01055303,0.01071447,0.01099639,0.01137987,0.4,,Industrials,N.Amer,United States,A,BBB
20/Apr/18,L,DOW,Dow Chem Co,2I6597,SNRFOR,USD,XR14,0.0008666,0.00090963,0.00148244,0.00272219,0.00470095,0.00653345,0.00863506,0.01062724,0.01182999,0.01260519,0.01333491,0.4,,Basic Materials,N.Amer,United States,BBB,BBB
20/Apr/18,L,DPL,DPL Inc,2F65BC,SNRFOR,USD,XR14,0.00588458,0.00886638,0.01717625,0.02500576,0.02919627,0.03358273,0.036947,0.03916437,0.04086187,0.04136888,0.04054536,0.4,,Utilities,N.Amer,United States,BB,B
20/Apr/18,L,DRE,Duke Rlty Corp,28A852,SNRFOR,USD,XR14,,,,,,0.01404556,0.0149954,0.01590082,0.01621831,0.01638937,0.01658061,0.4,,Financials,N.Amer,United States,BBB,BB
20/Apr/18,L,DRE-DukeRtyLP,DUKE Rlty Ltd PARTNERSHIP,28A8JG,SNRFOR,USD,XR14,0.00122679,0.00154976,0.00323496,0.00476397,0.0064263,0.0083915,0.01100509,0.01238276,0.01287008,0.01309229,0.01246795,0.4,,Financials,N.Amer,United States,BBB,BBB
20/Apr/18,L,DRI,Darden Restaurants Inc,25A8AD,SNRFOR,USD,XR14,0.00062386,0.00079671,0.00127121,0.0022725,0.00359977,0.00497124,0.00720449,0.00907925,0.00980077,0.01006169,0.01076325,0.4,,Consumer Services,N.Amer,United States,BBB,BBB
20/Apr/18,L,DRSNPL,Dr Pepper Snapple Group Inc,2I74BM,SNRFOR,USD,XR14,0.00166107,0.00221332,0.00288432,0.00355521,0.00503806,0.0061268,0.00824522,0.01078016,0.01206944,0.01293912,0.01377787,0.4,,Consumer Goods,N.Amer,United States,BBB,BBB
20/Apr/18,L,DT-TMobileUS,T Mobile USA Inc,8F97DO,SNRFOR,USD,XR14,0.00156469,0.00178403,0.0036618,0.00525779,0.00803443,0.01122286,0.02098363,0.02653973,0.02975185,0.0309594,0.03128282,0.4,,Telecommunications Services,N.Amer,United States,BB,BB
20/Apr/18,L,DTC,Domtar Inc,27CCB7,SNRFOR,USD,XR14,0.00071338,0.00086888,0.00158094,0.00325814,0.00630282,0.00939226,0.01404274,0.01640122,0.01787618,0.01857355,0.01920088,0.4,,Basic Materials,N.Amer,Canada,BBB,BB
20/Apr/18,L,DTE,D T E Engy Co,2F6664,SNRFOR,USD,XR14,0.000699,0.00094954,0.00177427,0.00269878,0.00375166,0.00499692,0.00673937,0.00834007,0.0094632,0.00998238,0.00940166,0.4,,Utilities,N.Amer,United States,BBB,A
20/Apr/18,L,DUENER,Duke Energy Progress LLC,28A86W,SNRFOR,USD,XR14,0.00515103,0.00515899,0.00524079,0.00532034,0.00541557,0.00549138,0.00566647,0.00583798,0.00583236,0.00582421,0.0058069,0.4,,Utilities,N.Amer,United States,A,A
20/Apr/18,L,DUKECO,Duke Energy Carolinas LLC,28A85G,SNRFOR,USD,XR14,0.0006013,0.00070104,0.00096572,0.00142207,0.00207638,0.00283836,0.00405751,0.0049381,0.00567528,0.00604766,0.00627108,0.4,,Utilities,N.Amer,United States,A,AA
20/Apr/18,L,DUKECRP,Duke Energy Corp,28A85D,SNRFOR,USD,XR14,0.000462,0.00062345,0.00108111,0.00164957,0.00241538,0.00329226,0.00465772,0.00583229,0.00633551,0.00656997,0.00677436,0.4,,Energy,N.Amer,United States,BBB,A
20/Apr/18,L,DVN,Devon Engy Corp,2H68GV,SNRFOR,USD,XR14,0.00065253,0.00080941,0.00141065,0.00326526,0.0056791,0.00814163,0.0125282,0.01535745,0.01624585,0.01767447,0.01760039,0.4,,Energy,N.Amer,United States,BBB,BBB
20/Apr/18,L,DVN-OELC,DEVON OEI Oper LLC,2H698G,SNRFOR,USD,XR14,0.00076605,0.00084639,0.00143686,0.00317272,0.00556869,0.00809618,0.0125574,0.01556152,0.01727341,0.01825655,0.01921374,0.4,,Energy,N.Amer,United States,,BBB
20/Apr/18,L,DXCTEC,DXC TECH CO,2F68AQ,SNRFOR,USD,XR14,0.00055298,0.00064516,0.00107666,0.00204125,0.00348199,0.00530024,0.00784823,0.01010547,0.01040538,0.01109779,0.01145232,0.4,,Technology,N.Amer,United States,BBB,BBB
20/Apr/18,L,DYNEGIN,Dynegy Inc,28E98Y,SNRFOR,USD,XR14,0.00318449,0.00544388,0.00958207,0.01440534,0.01859366,0.02333028,0.03209395,0.03374206,0.03450874,0.03479402,0.03498696,0.38688,,Utilities,N.Amer,United States,B,B
20/Apr/18,L,EBAY,eBay Inc.,29FEA6,SNRFOR,USD,XR14,0.0084358,0.00901583,0.00926774,0.00952879,0.00979528,0.01006599,0.01032797,0.01059164,0.0099536,,,0.4,,Consumer Services,N.Amer,United States,BBB,BB
20/Apr/18,L,ECACN,EnCana Corp,2BB755,SNRFOR,USD,XR14,0.00078529,0.00096516,0.00186588,0.00352727,0.0056448,0.00783933,0.01168229,0.01409428,0.0155194,0.01617981,0.01684036,0.4,,Energy,N.Amer,Canada,BBB,BBB
20/Apr/18,L,ECACN-ESH,Endurance Specialty Hldgs Ltd,GJ33CG,SNRFOR,USD,XR14,0.017493,0.0181915,0.02012525,0.02140613,0.02267254,0.02575281,0.0258294,0.02589094,0.02593936,0.02596319,0.02598594,0.4,,Financials,N.Amer,Bermuda,BBB,B
20/Apr/18,L,ECL,Ecolab Inc,29FGEB,SNRFOR,USD,XR14,,,,,,0.00750819,0.00863721,0.00968622,0.01041115,0.01075263,0.0110572,0.4,,Industrials,N.Amer,United States,BBB,BBB
20/Apr/18,L,ED,Consol Edison Inc,229A26,SNRFOR,USD,XR14,0.00082859,0.00094624,0.00162267,0.00234079,0.00317182,0.00409955,0.00516276,0.00629879,0.0063404,0.00649763,0.00665444,0.4,,Utilities,N.Amer,United States,A,A
20/Apr/18,L,ED-NewYork,Consol Edison Co NY Inc,229A22,SNRFOR,USD,XR14,0.00074915,0.00081044,0.00156788,0.00238737,0.00334607,0.00431663,0.00548687,0.00667106,0.00678492,0.00701397,0.00723486,0.4,,Utilities,N.Amer,United States,A,A
20/Apr/18,L,EEP,Enbridge Engy Partners LP,2BB75R,SNRFOR,USD,XR14,0.00265939,0.00354816,0.00621841,0.00839398,0.01103843,0.01364532,0.01679148,0.018337,0.01763552,0.01519674,0.0178505,0.4,,Energy,N.Amer,United States,BBB,BB
20/Apr/18,L,EFHC-Oncor,Oncor Elec Delivery Co LLC,6EA54V,SNRFOR,USD,XR14,,,,0.00497298,0.00626855,0.00700263,0.00785559,0.00861062,0.00860728,0.00860559,0.00860377,0.4,,Utilities,N.Amer,United States,A,BBB
20/Apr/18,L,EFX,Equifax Inc,2BD86B,SNRFOR,USD,XR14,,0.00054759,0.00084457,0.00123367,0.0016995,0.00231124,0.00261124,0.00306251,0.00314166,,,0.4,,Industrials,N.Amer,United States,BBB,AA
20/Apr/18,L,EIX,Edison Intl,2A9122,SNRFOR,USD,XR14,0.01499779,0.01499494,0.01499643,0.01499649,0.01499686,0.01499679,0.01499769,0.01499937,0.01500255,0.01500351,0.01500497,0.4,,Utilities,N.Amer,United States,A,BB
20/Apr/18,L,EIX-SouCalEd,Sthn CA Edison Co,8C6640,SNRFOR,USD,XR14,0.00070663,0.00088118,0.0015673,0.00229151,0.00336791,0.00445234,0.00619551,0.00781394,0.0089288,0.00944507,0.00967987,0.4,,Utilities,N.Amer,United States,A,A
20/Apr/18,L,EK,Eastman Kodak Co,29EBA7,SNRFOR,USD,XR14,3.85238101,3.56640167,3.13108952,2.81947325,2.58572218,2.40455171,2.14341312,1.89880048,1.67825855,1.56388199,1.46053485,0.238725,,Consumer Goods,N.Amer,United States,CCC,CCC
20/Apr/18,L,EL,Estee Lauder Cos Inc,569C7C,SNRFOR,USD,XR14,0.00253513,0.00288196,0.00347875,0.00417889,0.00494415,0.00586212,0.0067491,0.00762072,,,,0.4,,Consumer Goods,N.Amer,United States,A,BBB
20/Apr/18,L,ELEBRA,Centrais Eletricas Brasileiras SA,PR4AD9,SNRFOR,USD,CR14,0.01849937,0.01906844,0.01996537,0.02081613,0.02166931,0.02252587,0.02348864,0.02446043,0.02500815,0.02520909,0.02539649,0.225,,Utilities,Lat.Amer,Brazil,BB,B
20/Apr/18,L,ELPASAL,El Paso LLC,2AB9EP,SNRFOR,USD,XR14,0.00091692,0.00161553,0.00245568,0.00360561,0.00502338,0.00651574,0.01236024,0.01380608,0.01472281,0.01508944,0.01421142,0.4,,Energy,N.Amer,United States,BB,BBB
20/Apr/18,L,EMBR,Embraer SA,2B98AC,SNRFOR,USD,CR14,0.01790901,0.02229939,0.02483036,0.02729002,0.03017627,0.03424763,0.04058055,,,,,0.25,,Industrials,Lat.Amer,Brazil,BBB,B
20/Apr/18,L,EMBRQ,Embarq Corp,2B97FM,SNRFOR,USD,XR14,0.00677417,0.00719833,0.01201927,0.01783561,0.02460763,0.03123581,0.03501885,0.03821724,0.03992212,0.04178108,0.0429743,0.4,,Telecommunications Services,N.Amer,United States,BB,B
20/Apr/18,L,EMCO,Emc Corp,28EEAC,SNRFOR,USD,XR14,0.00089237,0.0027754,0.00347385,0.00460217,0.00569923,0.00712777,0.00727484,0.00752737,,,,0.4,,Technology,N.Amer,United States,BB,BBB
20/Apr/18,L,EMN,Eastman Chem Co,29EB75,SNRFOR,USD,XR14,0.00071393,0.0007876,0.00150775,0.00259604,0.00394505,0.00552812,0.00745646,0.00899769,0.0099355,0.01072971,0.01081785,0.4,,Basic Materials,N.Amer,United States,BBB,BBB
20/Apr/18,L,EMR,Emerson Elec Co,2BA112,SNRFOR,USD,XR14,0.000703,0.00091276,0.00166946,0.00242407,0.00335208,0.00425961,0.0061413,0.00759529,0.00870459,0.00924083,0.00974647,0.4,,Industrials,N.Amer,United States,A,BBB
20/Apr/18,L,ENB,Enbridge Inc,2BB75N,SNRFOR,USD,XR14,0.00142139,0.00196011,0.00305698,0.00450064,0.00704655,0.00966112,0.01374926,0.01516721,0.01647966,0.01707675,0.01725169,0.4,,Energy,N.Amer,Canada,BBB,BB
20/Apr/18,L,ENCOHEA,ENCOMPASS HEALTH CORP,2BB87B,SNRFOR,USD,XR14,0.01267487,0.01435424,0.01772162,0.02142413,0.02634355,0.03122458,0.03815657,0.04236687,0.04226337,0.04223079,0.04256461,0.4,,Healthcare,N.Amer,United States,,B
20/Apr/18,L,ENDP,Empresa Nacional de Petroleo,PSA821,SNRFOR,USD,CR14,0.0144631,0.01480517,0.01537189,0.01573867,0.01673557,0.0183684,0.01903293,0.01995221,0.02029047,0.0203352,0.02048133,0.325,,Energy,Lat.Amer,Chile,BBB,B
20/Apr/18,L,ENELAME,Enel Americas SA,PSUXG5,SNRFOR,USD,XR14,0.0094773,0.00996052,0.01052362,0.01114777,0.01200908,0.01335546,0.01550354,0.01716731,0.01779556,0.01788783,0.01800274,0.3,,Utilities,Lat.Amer,Chile,BBB,BB
20/Apr/18,L,ENELGE,Enel Generacion Chile SA,PSADFU,SNRFOR,USD,CR14,,0.01018388,0.01168327,0.01342547,0.01818979,0.0230215,0.0230977,0.02317269,,,,0.25,,Utilities,Lat.Amer,Chile,,B
20/Apr/18,L,ENERTRAB,Energy Transfer PartnersLP,2BB9FV,SNRFOR,USD,XR14,0.00119714,0.00152725,0.00249948,0.00446624,0.0071809,0.00983669,0.01406292,0.01594729,0.01739195,0.01816237,0.01802016,0.4,,Energy,N.Amer,United States,BBB,BB
20/Apr/18,L,ENTETE,ENTERPRISE TE PARTNERS LP,2BCAGO,SNRFOR,USD,XR14,0.00167934,0.00301258,0.00499723,0.00719147,0.00914986,0.01097997,0.01252592,0.01432299,0.01291583,0.01289238,0.01285104,0.4,,Energy,N.Amer,United States,,BB
20/Apr/18,L,ENTHOD,Enterprise Hldgs Inc,2BCA9H,SNRFOR,USD,XR14,,0.00156348,0.00345917,0.00491698,0.00634244,0.00786435,0.00931061,0.01061418,,,,0.4,,Consumer Services,N.Amer,United States,A,BBB
